"","name","year","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter"
"6002","Lili",2002,10,4,6,33.5,-91.4,"tropical depression","-1",30,994,NA
"6003","Kyle",2002,10,4,12,30.1,-69.5,"tropical storm","0",35,1004,NA
"6004","Lili",2002,10,4,12,35.8,-90,"tropical depression","-1",25,997,NA
"6005","Kyle",2002,10,4,18,30.6,-70.2,"tropical storm","0",35,1004,NA
"6006","Kyle",2002,10,5,0,31.1,-70.9,"tropical storm","0",35,1004,NA
"6007","Kyle",2002,10,5,6,31.6,-71.6,"tropical depression","-1",30,1006,NA
"6008","Kyle",2002,10,5,12,32.3,-71.3,"tropical depression","-1",30,1005,NA
"6009","Kyle",2002,10,5,18,32.9,-70.8,"tropical depression","-1",30,1005,NA
"6010","Kyle",2002,10,6,0,33.2,-70.1,"tropical depression","-1",30,1006,NA
"6011","Kyle",2002,10,6,6,33.6,-69.7,"tropical depression","-1",30,1008,NA
"6012","Kyle",2002,10,6,12,33.3,-69.7,"tropical storm","0",35,1007,NA
"6013","Kyle",2002,10,6,18,32.8,-69.7,"tropical storm","0",35,1006,NA
"6014","Kyle",2002,10,7,0,32.6,-69.7,"tropical storm","0",35,1006,NA
"6015","Kyle",2002,10,7,6,32.6,-70.4,"tropical storm","0",35,1006,NA
"6016","Kyle",2002,10,7,12,32.6,-70.8,"tropical storm","0",35,1006,NA
"6017","Kyle",2002,10,7,18,32.7,-70.9,"tropical storm","0",35,1006,NA
"6018","Kyle",2002,10,8,0,32.6,-71,"tropical storm","0",35,1006,NA
"6019","Kyle",2002,10,8,6,32.1,-71.2,"tropical storm","0",35,1006,NA
"6020","Kyle",2002,10,8,12,31.4,-71.3,"tropical storm","0",35,1006,NA
"6021","Kyle",2002,10,8,18,30.7,-71.9,"tropical depression","-1",30,1009,NA
"6022","Kyle",2002,10,9,0,29.8,-72.4,"tropical depression","-1",30,1010,NA
"6023","Kyle",2002,10,9,6,29,-73.3,"tropical depression","-1",30,1009,NA
"6024","Kyle",2002,10,9,12,28.7,-74,"tropical depression","-1",30,1010,NA
"6025","Kyle",2002,10,9,18,28.5,-74.8,"tropical depression","-1",25,1011,NA
"6026","Kyle",2002,10,10,0,28.4,-75.8,"tropical depression","-1",25,1010,NA
"6027","Kyle",2002,10,10,6,28.3,-77,"tropical depression","-1",25,1010,NA
"6028","Kyle",2002,10,10,12,28.4,-78.1,"tropical depression","-1",25,1010,NA
"6029","Kyle",2002,10,10,18,28.9,-79.5,"tropical depression","-1",30,1010,NA
"6030","Kyle",2002,10,11,0,29.8,-80.2,"tropical depression","-1",30,1009,NA
"6031","Kyle",2002,10,11,6,30.7,-80.8,"tropical storm","0",35,1008,NA
"6032","Kyle",2002,10,11,12,31.8,-80.7,"tropical storm","0",35,1008,NA
"6033","Kyle",2002,10,11,17,33,-79.5,"tropical storm","0",35,1011,NA
"6034","Kyle",2002,10,11,18,33.2,-79.3,"tropical storm","0",35,1011,NA
"6035","Kyle",2002,10,11,22,33.9,-78.4,"tropical storm","0",35,1011,NA
"6036","Kyle",2002,10,12,0,34.2,-78,"tropical depression","-1",30,1012,NA
"6037","Kyle",2002,10,12,6,35.4,-75.9,"tropical storm","0",40,1009,NA
"6038","Kyle",2002,10,12,12,36.7,-74.1,"tropical storm","0",40,1009,NA
"6039","AL142002",2002,10,14,12,16.9,-82.6,"tropical depression","-1",30,1008,NA
"6040","AL142002",2002,10,14,18,17.2,-83.1,"tropical depression","-1",30,1005,NA
"6041","AL142002",2002,10,15,0,17.1,-83.2,"tropical depression","-1",30,1004,NA
"6042","AL142002",2002,10,15,6,17.5,-83,"tropical depression","-1",30,1004,NA
"6043","AL142002",2002,10,15,12,17.9,-82.8,"tropical depression","-1",30,1004,NA
"6044","AL142002",2002,10,15,18,18.6,-82.5,"tropical depression","-1",30,1002,NA
"6045","AL142002",2002,10,16,0,19.7,-82.2,"tropical depression","-1",30,1003,NA
"6046","AL142002",2002,10,16,6,20.5,-81.6,"tropical depression","-1",30,1003,NA
"6047","AL142002",2002,10,16,12,21.5,-81,"tropical depression","-1",30,1005,NA
"6048","AL142002",2002,10,16,16,22,-80.7,"tropical depression","-1",25,1006,NA
"6049","AL142002",2002,10,16,18,22.4,-80.5,"tropical depression","-1",25,1006,NA
"6050","Ana",2003,4,21,0,31.4,-66.4,"tropical storm","0",50,995,NA
"6051","Ana",2003,4,21,6,30.6,-65.8,"tropical storm","0",50,995,NA
"6052","Ana",2003,4,21,12,30,-64.8,"tropical storm","0",50,995,NA
"6053","Ana",2003,4,21,18,29.4,-63.1,"tropical storm","0",50,994,NA
"6054","Ana",2003,4,22,0,29.4,-61.5,"tropical storm","0",50,994,NA
"6055","Ana",2003,4,22,6,29.5,-60.1,"tropical storm","0",50,994,NA
"6056","Ana",2003,4,22,12,29.6,-58.5,"tropical storm","0",45,995,NA
"6057","Ana",2003,4,22,18,29.7,-56.6,"tropical storm","0",45,996,NA
"6058","Ana",2003,4,23,0,30,-54.7,"tropical storm","0",40,998,NA
"6059","Ana",2003,4,23,6,30.6,-53,"tropical storm","0",40,1000,NA
"6060","Ana",2003,4,23,12,31.4,-51.5,"tropical storm","0",40,1000,NA
"6061","Ana",2003,4,23,18,31.9,-50.6,"tropical storm","0",35,1001,NA
"6062","Ana",2003,4,24,0,32.1,-49.6,"tropical storm","0",35,1003,NA
"6063","AL022003",2003,6,11,0,9.5,-40.8,"tropical depression","-1",30,1009,NA
"6064","AL022003",2003,6,11,6,9.6,-42.5,"tropical depression","-1",30,1008,NA
"6065","AL022003",2003,6,11,12,9.7,-44.2,"tropical depression","-1",30,1008,NA
"6066","AL022003",2003,6,11,18,9.7,-45.9,"tropical depression","-1",30,1010,NA
"6067","Bill",2003,6,29,6,22,-90,"tropical depression","-1",30,1007,NA
"6068","Bill",2003,6,29,12,23.4,-90.5,"tropical storm","0",35,1007,NA
"6069","Bill",2003,6,29,18,24.6,-91.1,"tropical storm","0",40,1009,NA
"6070","Bill",2003,6,30,0,25.9,-91.3,"tropical storm","0",45,1008,NA
"6071","Bill",2003,6,30,6,27.1,-91.5,"tropical storm","0",45,1007,NA
"6072","Bill",2003,6,30,12,28.2,-91.5,"tropical storm","0",50,1002,NA
"6073","Bill",2003,6,30,18,29.1,-91,"tropical storm","0",50,997,NA
"6074","Bill",2003,6,30,19,29.3,-91,"tropical storm","0",50,997,NA
"6075","Bill",2003,7,1,0,30.4,-90.3,"tropical storm","0",45,998,NA
"6076","Bill",2003,7,1,6,31.6,-89.3,"tropical depression","-1",30,1003,NA
"6077","Bill",2003,7,1,12,32.7,-88.4,"tropical depression","-1",25,1004,NA
"6078","Bill",2003,7,1,18,33.6,-87,"tropical depression","-1",20,1007,NA
"6079","Bill",2003,7,2,0,34.1,-86,"tropical depression","-1",20,1007,NA
"6080","Bill",2003,7,2,6,35,-84.5,"tropical depression","-1",20,1007,NA
"6081","Bill",2003,7,2,12,35.6,-83.5,"tropical depression","-1",20,1009,NA
"6082","Claudette",2003,7,8,18,14.8,-70,"tropical storm","0",45,1006,NA
"6083","Claudette",2003,7,9,0,15,-72,"tropical storm","0",50,1001,NA
"6084","Claudette",2003,7,9,6,15.1,-74.4,"tropical storm","0",60,1003,NA
"6085","Claudette",2003,7,9,12,15.3,-76.5,"tropical storm","0",55,1004,NA
"6086","Claudette",2003,7,9,18,15.8,-78.6,"tropical storm","0",55,1002,NA
"6087","Claudette",2003,7,10,0,16.1,-80.3,"tropical storm","0",55,1002,NA
"6088","Claudette",2003,7,10,6,16.6,-81.7,"tropical storm","0",55,998,NA
"6089","Claudette",2003,7,10,12,17.5,-82.8,"hurricane","1",70,988,NA
"6090","Claudette",2003,7,10,18,18.6,-84.1,"tropical storm","0",55,1003,NA
"6091","Claudette",2003,7,11,0,19.7,-85.5,"tropical storm","0",50,1010,NA
"6092","Claudette",2003,7,11,6,20.4,-86.3,"tropical storm","0",50,1009,NA
"6093","Claudette",2003,7,11,10,20.8,-86.9,"tropical storm","0",50,1009,NA
"6094","Claudette",2003,7,11,12,21.1,-87.2,"tropical storm","0",50,1009,NA
"6095","Claudette",2003,7,11,18,21.8,-88.2,"tropical storm","0",45,1009,NA
"6096","Claudette",2003,7,12,0,22.6,-89.2,"tropical storm","0",45,1008,NA
"6097","Claudette",2003,7,12,6,23.3,-90.2,"tropical storm","0",45,1007,NA
"6098","Claudette",2003,7,12,12,23.9,-90.7,"tropical storm","0",45,1006,NA
"6099","Claudette",2003,7,12,18,24.6,-90.9,"tropical storm","0",45,1008,NA
"6100","Claudette",2003,7,13,0,24.9,-91.5,"tropical storm","0",45,1003,NA
"6101","Claudette",2003,7,13,6,24.9,-91.9,"tropical storm","0",45,1005,NA
"6102","Claudette",2003,7,13,12,25.1,-92.1,"tropical storm","0",50,999,NA
"6103","Claudette",2003,7,13,18,25.3,-92.2,"tropical storm","0",50,995,NA
"6104","Claudette",2003,7,14,0,25.6,-92.2,"tropical storm","0",55,991,NA
"6105","Claudette",2003,7,14,6,26,-92.3,"tropical storm","0",55,993,NA
"6106","Claudette",2003,7,14,12,26.7,-92.6,"tropical storm","0",55,991,NA
"6107","Claudette",2003,7,14,18,27.3,-93,"tropical storm","0",60,989,NA
"6108","Claudette",2003,7,15,0,27.7,-93.6,"tropical storm","0",60,988,NA
"6109","Claudette",2003,7,15,6,27.9,-94.6,"hurricane","1",65,987,NA
"6110","Claudette",2003,7,15,12,28.3,-95.5,"hurricane","1",75,982,NA
"6111","Claudette",2003,7,15,15,28.3,-96.2,"hurricane","1",80,979,NA
"6112","Claudette",2003,7,15,18,28.6,-96.9,"hurricane","1",70,984,NA
"6113","Claudette",2003,7,16,0,28.5,-98.2,"tropical storm","0",50,995,NA
"6114","Claudette",2003,7,16,6,28.5,-99.4,"tropical storm","0",40,999,NA
"6115","Claudette",2003,7,16,12,28.8,-100.8,"tropical storm","0",35,1003,NA
"6116","Danny",2003,7,16,12,30.8,-54.1,"tropical depression","-1",25,1017,NA
"6117","Claudette",2003,7,16,18,29.3,-102.6,"tropical storm","0",35,1007,NA
"6118","Danny",2003,7,16,18,31.7,-54.7,"tropical depression","-1",30,1015,NA
"6119","Claudette",2003,7,17,0,29.9,-104.3,"tropical depression","-1",30,1014,NA
"6120","Danny",2003,7,17,0,32.5,-55.2,"tropical storm","0",35,1013,NA
"6121","Danny",2003,7,17,6,33.4,-55.6,"tropical storm","0",45,1011,NA
"6122","Danny",2003,7,17,12,34.4,-56.4,"tropical storm","0",50,1009,NA
"6123","Danny",2003,7,17,18,35.3,-56.6,"tropical storm","0",55,1008,NA
"6124","Danny",2003,7,18,0,36.2,-56.4,"tropical storm","0",55,1007,NA
"6125","Danny",2003,7,18,6,37.1,-56,"tropical storm","0",55,1006,NA
"6126","Danny",2003,7,18,12,38.1,-54.9,"tropical storm","0",60,1003,NA
"6127","Danny",2003,7,18,18,39.2,-53.4,"hurricane","1",65,1002,NA
"6128","Danny",2003,7,19,0,40.1,-51.7,"hurricane","1",65,1001,NA
"6129","Danny",2003,7,19,6,41.1,-50,"hurricane","1",65,1000,NA
"6130","Danny",2003,7,19,12,42.1,-47.8,"hurricane","1",65,1001,NA
"6131","Danny",2003,7,19,18,42.7,-45.8,"tropical storm","0",60,1003,NA
"6132","AL062003",2003,7,19,18,12.3,-43.5,"tropical depression","-1",30,1010,NA
"6133","Danny",2003,7,20,0,42.7,-44,"tropical storm","0",55,1005,NA
"6134","AL062003",2003,7,20,0,12.5,-45.2,"tropical depression","-1",30,1010,NA
"6135","Danny",2003,7,20,6,42.5,-42.4,"tropical storm","0",45,1007,NA
"6136","AL062003",2003,7,20,6,12.7,-47,"tropical depression","-1",30,1011,NA
"6137","Danny",2003,7,20,12,41.9,-40.7,"tropical storm","0",40,1008,NA
"6138","AL062003",2003,7,20,12,12.9,-48.8,"tropical depression","-1",30,1011,NA
"6139","Danny",2003,7,20,18,40.9,-39.2,"tropical depression","-1",30,1009,NA
"6140","AL062003",2003,7,20,18,13.2,-50.9,"tropical depression","-1",30,1012,NA
"6141","Danny",2003,7,21,0,39.8,-37.9,"tropical depression","-1",30,1009,NA
"6142","AL062003",2003,7,21,0,13.5,-53,"tropical depression","-1",30,1012,NA
"6143","AL062003",2003,7,21,6,13.8,-55.1,"tropical depression","-1",30,1013,NA
"6144","AL062003",2003,7,21,12,14,-57.4,"tropical depression","-1",30,1012,NA
"6145","AL072003",2003,7,25,12,29.3,-80.1,"tropical depression","-1",25,1017,NA
"6146","AL072003",2003,7,25,18,30.1,-80.5,"tropical depression","-1",25,1017,NA
"6147","AL072003",2003,7,26,0,30.7,-80.8,"tropical depression","-1",30,1016,NA
"6148","AL072003",2003,7,26,6,31.5,-81.3,"tropical depression","-1",25,1018,NA
"6149","AL072003",2003,7,26,12,32.3,-82,"tropical depression","-1",20,1022,NA
"6150","AL072003",2003,7,26,18,32.8,-82.6,"tropical depression","-1",15,1022,NA
"6151","AL072003",2003,7,27,0,33,-83,"tropical depression","-1",15,1022,NA
"6152","Erika",2003,8,14,18,26.4,-83.3,"tropical storm","0",35,1011,NA
"6153","Erika",2003,8,15,0,26.6,-85.7,"tropical storm","0",40,1008,NA
"6154","Erika",2003,8,15,6,26.4,-88.3,"tropical storm","0",40,1008,NA
"6155","Erika",2003,8,15,12,26.1,-90.5,"tropical storm","0",45,1007,NA
"6156","Erika",2003,8,15,18,26,-92.5,"tropical storm","0",50,1001,NA
"6157","Erika",2003,8,16,0,25.9,-94.4,"tropical storm","0",55,995,NA
"6158","Erika",2003,8,16,6,25.6,-96.2,"tropical storm","0",60,988,NA
"6159","Erika",2003,8,16,10,25.3,-97.4,"hurricane","1",65,986,NA
"6160","Erika",2003,8,16,12,25.2,-97.6,"hurricane","1",65,988,NA
"6161","Erika",2003,8,16,18,24.8,-98.9,"tropical storm","0",35,1003,NA
"6162","Erika",2003,8,17,0,24.7,-100.3,"tropical depression","-1",25,1008,NA
"6163","AL092003",2003,8,21,18,14.5,-65.5,"tropical depression","-1",30,1009,NA
"6164","AL092003",2003,8,22,0,15.2,-66.5,"tropical depression","-1",30,1007,NA
"6165","AL092003",2003,8,22,6,15.7,-67.5,"tropical depression","-1",30,1008,NA
"6166","AL092003",2003,8,22,12,16.2,-68.2,"tropical depression","-1",30,1008,NA
"6167","Fabian",2003,8,27,18,14.6,-30.7,"tropical depression","-1",25,1009,NA
"6168","Fabian",2003,8,28,0,14.7,-32.3,"tropical depression","-1",30,1008,NA
"6169","Fabian",2003,8,28,6,14.9,-34.2,"tropical depression","-1",30,1008,NA
"6170","Fabian",2003,8,28,12,15,-36.2,"tropical storm","0",35,1006,NA
"6171","Fabian",2003,8,28,18,15.1,-38.2,"tropical storm","0",40,1004,NA
"6172","Fabian",2003,8,29,0,15.2,-40.1,"tropical storm","0",45,1000,NA
"6173","Fabian",2003,8,29,6,15.4,-41.8,"tropical storm","0",50,997,NA
"6174","Fabian",2003,8,29,12,15.5,-43.1,"tropical storm","0",50,997,NA
"6175","Fabian",2003,8,29,18,15.8,-44.3,"tropical storm","0",60,990,NA
"6176","Fabian",2003,8,30,0,16.3,-45.6,"hurricane","1",65,987,NA
"6177","Fabian",2003,8,30,6,16.7,-46.9,"hurricane","1",70,984,NA
"6178","Fabian",2003,8,30,12,17,-48,"hurricane","2",85,973,NA
"6179","Fabian",2003,8,30,18,17.3,-49.2,"hurricane","3",100,960,NA
"6180","Fabian",2003,8,31,0,17.6,-50.3,"hurricane","3",110,952,NA
"6181","Fabian",2003,9,1,0,18.3,-54.3,"hurricane","4",120,945,NA
"6182","Fabian",2003,8,31,6,17.8,-51.4,"hurricane","3",110,952,NA
"6183","Fabian",2003,9,1,6,18.5,-55.3,"hurricane","4",120,949,NA
"6184","Fabian",2003,8,31,12,18,-52.5,"hurricane","3",110,952,NA
"6185","Fabian",2003,9,1,12,18.7,-56.3,"hurricane","4",120,949,NA
"6186","Fabian",2003,8,31,18,18.2,-53.5,"hurricane","4",115,948,NA
"6187","Fabian",2003,9,1,18,19,-57.3,"hurricane","4",125,944,NA
"6188","Fabian",2003,9,2,0,19.3,-58.3,"hurricane","4",125,943,NA
"6189","Fabian",2003,9,2,6,19.6,-59.2,"hurricane","4",120,945,NA
"6190","Fabian",2003,9,2,12,20.1,-59.9,"hurricane","4",120,945,NA
"6191","Fabian",2003,9,2,18,20.5,-60.7,"hurricane","4",120,946,NA
"6192","Fabian",2003,9,3,0,20.9,-61.3,"hurricane","4",115,945,NA
"6193","Fabian",2003,9,3,6,21.3,-61.8,"hurricane","3",110,945,NA
"6194","Fabian",2003,9,3,12,21.9,-62.3,"hurricane","3",110,945,NA
"6195","Fabian",2003,9,3,18,22.5,-62.8,"hurricane","3",110,944,NA
"6196","Henri",2003,9,3,18,27.4,-87.7,"tropical depression","-1",25,1013,NA
"6197","Fabian",2003,9,4,0,23.2,-63,"hurricane","4",115,939,NA
"6198","Henri",2003,9,4,0,27.6,-87.8,"tropical depression","-1",25,1011,NA
"6199","Fabian",2003,9,4,6,23.8,-63.3,"hurricane","3",105,944,NA
"6200","Henri",2003,9,4,6,27.8,-87.6,"tropical depression","-1",25,1009,NA
"6201","Fabian",2003,9,4,12,24.8,-63.8,"hurricane","3",105,944,NA
"6202","Henri",2003,9,4,12,27.8,-87.2,"tropical depression","-1",30,1010,NA
"6203","Fabian",2003,9,4,18,25.8,-64.3,"hurricane","3",110,941,NA
"6204","Henri",2003,9,4,18,27.8,-86.3,"tropical depression","-1",30,1002,NA
"6205","Fabian",2003,9,5,0,27.1,-64.6,"hurricane","4",115,940,NA
"6206","Henri",2003,9,5,0,27.6,-85.8,"tropical depression","-1",30,1004,NA
"6207","Fabian",2003,9,5,6,28.6,-65.1,"hurricane","3",105,946,NA
"6208","Henri",2003,9,5,6,27.7,-85.1,"tropical storm","0",35,1000,NA
"6209","Fabian",2003,9,5,12,30.1,-65.3,"hurricane","3",105,951,NA
"6210","Henri",2003,9,5,12,28.1,-84.4,"tropical storm","0",40,997,NA
"6211","Fabian",2003,9,5,18,31.8,-65.3,"hurricane","3",105,950,NA
"6212","Henri",2003,9,5,18,28.3,-84.2,"tropical storm","0",50,997,NA
"6213","Fabian",2003,9,6,0,33.4,-64.7,"hurricane","3",100,953,NA
"6214","Henri",2003,9,6,0,27.9,-83.9,"tropical depression","-1",30,1002,NA
"6215","Isabel",2003,9,6,0,13.8,-31.4,"tropical depression","-1",30,1009,NA
"6216","Fabian",2003,9,6,6,34.9,-64,"hurricane","3",100,956,NA
"6217","Henri",2003,9,6,6,27.7,-83.5,"tropical depression","-1",30,1005,NA
"6218","Isabel",2003,9,6,6,13.9,-32.7,"tropical storm","0",35,1005,NA
"6219","Henri",2003,9,6,9,27.9,-82.8,"tropical depression","-1",30,1006,NA
"6220","Fabian",2003,9,6,12,36,-62.4,"hurricane","3",100,957,NA
"6221","Henri",2003,9,6,12,28.4,-81.8,"tropical depression","-1",25,1007,NA
"6222","Isabel",2003,9,6,12,13.6,-33.9,"tropical storm","0",40,1003,NA
"6223","Fabian",2003,9,6,18,36.9,-60.4,"hurricane","3",100,958,NA
"6224","Henri",2003,9,6,18,29.2,-80.4,"tropical depression","-1",25,1006,NA
"6225","Isabel",2003,9,6,18,13.4,-34.9,"tropical storm","0",45,1000,NA
"6226","Fabian",2003,9,7,0,37.9,-58.2,"hurricane","2",90,962,NA
"6227","Henri",2003,9,7,0,30,-79.5,"tropical depression","-1",30,1006,NA
"6228","Isabel",2003,9,7,0,13.5,-35.8,"tropical storm","0",55,994,NA
"6229","Fabian",2003,9,7,6,39.1,-55.7,"hurricane","2",85,965,NA
"6230","Henri",2003,9,7,6,30.5,-79.2,"tropical depression","-1",30,1008,NA
"6231","Isabel",2003,9,7,6,13.9,-36.5,"tropical storm","0",60,991,NA
"6232","Fabian",2003,9,7,12,40.6,-53.4,"hurricane","1",80,967,NA
"6233","Henri",2003,9,7,12,30.8,-78.5,"tropical depression","-1",30,1006,NA
"6234","Isabel",2003,9,7,12,14.4,-37.3,"hurricane","1",65,987,NA
"6235","Fabian",2003,9,7,18,42.3,-50.7,"hurricane","1",75,972,NA
"6236","Henri",2003,9,7,18,31.3,-77.9,"tropical depression","-1",30,1006,NA
"6237","Isabel",2003,9,7,18,15.2,-38.5,"hurricane","1",70,984,NA
"6238","Fabian",2003,9,8,0,44.3,-47.9,"hurricane","1",70,975,NA
"6239","Henri",2003,9,8,0,31.7,-77.1,"tropical depression","-1",30,1006,NA
"6240","Isabel",2003,9,8,0,15.8,-39.7,"hurricane","1",80,976,NA
"6241","Fabian",2003,9,8,6,46.3,-44.7,"hurricane","1",70,977,NA
"6242","Henri",2003,9,8,6,32.1,-76.5,"tropical depression","-1",30,1007,NA
"6243","Isabel",2003,9,8,6,16.5,-40.9,"hurricane","2",95,966,NA
"6244","AL142003",2003,9,8,6,11.6,-21.7,"tropical depression","-1",25,1009,NA
"6245","Fabian",2003,9,8,12,48.7,-40.8,"hurricane","1",65,980,NA
"6246","Henri",2003,9,8,12,32.5,-75.9,"tropical depression","-1",30,1006,NA
"6247","Isabel",2003,9,8,12,17.1,-42,"hurricane","3",110,952,NA
"6248","AL142003",2003,9,8,12,11.4,-22.2,"tropical depression","-1",25,1009,NA
"6249","Isabel",2003,9,8,18,17.6,-43.1,"hurricane","3",110,952,NA
"6250","AL142003",2003,9,8,18,11.2,-22.6,"tropical depression","-1",25,1009,NA
"6251","Isabel",2003,9,9,0,18.2,-44.1,"hurricane","4",115,948,NA
"6252","AL142003",2003,9,9,0,11.2,-23,"tropical depression","-1",25,1008,NA
"6253","Isabel",2003,9,9,6,18.9,-45.2,"hurricane","4",115,948,NA
"6254","AL142003",2003,9,9,6,11.6,-23.6,"tropical depression","-1",25,1007,NA
"6255","Isabel",2003,9,9,12,19.4,-46.3,"hurricane","4",115,948,NA
"6256","AL142003",2003,9,9,12,12.4,-24.4,"tropical depression","-1",30,1007,NA
"6257","Isabel",2003,9,9,18,20,-47.3,"hurricane","4",115,948,NA
"6258","AL142003",2003,9,9,18,13.6,-24.9,"tropical depression","-1",30,1007,NA
"6259","Isabel",2003,9,10,0,20.5,-48.3,"hurricane","3",110,952,NA
"6260","AL142003",2003,9,10,0,14.6,-25,"tropical depression","-1",25,1008,NA
"6261","Isabel",2003,9,10,6,20.9,-49.4,"hurricane","3",110,952,NA
"6262","AL142003",2003,9,10,6,15.3,-25.1,"tropical depression","-1",25,1009,NA
"6263","Isabel",2003,9,10,12,21.1,-50.4,"hurricane","4",115,948,NA
"6264","AL142003",2003,9,10,12,15.9,-25.2,"tropical depression","-1",25,1010,NA
"6265","Isabel",2003,9,10,18,21.1,-51.4,"hurricane","4",120,942,NA
"6266","Isabel",2003,9,11,0,21.2,-52.3,"hurricane","4",125,935,NA
"6267","Isabel",2003,9,11,6,21.3,-53.2,"hurricane","4",125,935,NA
"6268","Isabel",2003,9,11,12,21.4,-54,"hurricane","4",135,925,NA
"6269","Isabel",2003,9,11,18,21.5,-54.8,"hurricane","5",145,915,NA
"6270","Isabel",2003,9,12,0,21.6,-55.7,"hurricane","5",140,920,NA
"6271","Isabel",2003,9,12,6,21.7,-56.6,"hurricane","5",140,920,NA
"6272","Isabel",2003,9,12,12,21.6,-57.4,"hurricane","5",140,920,NA
"6273","Isabel",2003,9,12,18,21.7,-58.2,"hurricane","5",140,920,NA
"6274","Isabel",2003,9,13,0,21.8,-59.1,"hurricane","4",135,925,NA
"6275","Isabel",2003,9,13,6,21.9,-60.1,"hurricane","4",130,935,NA
"6276","Isabel",2003,9,13,12,22.1,-61,"hurricane","4",135,935,NA
"6277","Isabel",2003,9,13,18,22.5,-62.1,"hurricane","5",140,932,NA
"6278","Isabel",2003,9,14,0,22.9,-63.3,"hurricane","4",135,935,NA
"6279","Isabel",2003,9,14,6,23.2,-64.6,"hurricane","4",135,939,NA
"6280","Isabel",2003,9,14,12,23.5,-65.8,"hurricane","4",135,935,NA
"6281","Isabel",2003,9,14,18,23.9,-67,"hurricane","5",140,933,NA
"6282","Isabel",2003,9,15,0,24.3,-67.9,"hurricane","4",130,937,NA
"6283","Isabel",2003,9,15,6,24.5,-68.8,"hurricane","4",125,940,NA
"6284","Isabel",2003,9,15,12,24.8,-69.4,"hurricane","4",120,946,NA
"6285","Isabel",2003,9,15,18,25.3,-69.8,"hurricane","4",115,949,NA
"6286","Isabel",2003,9,16,0,25.7,-70.2,"hurricane","3",105,952,NA
"6287","Isabel",2003,9,16,6,26.3,-70.5,"hurricane","3",100,955,NA
"6288","Isabel",2003,9,16,12,26.8,-70.9,"hurricane","2",95,959,NA
"6289","Isabel",2003,9,16,18,27.4,-71.2,"hurricane","2",95,959,NA
"6290","Isabel",2003,9,17,0,28.1,-71.5,"hurricane","2",95,957,NA
"6291","Isabel",2003,9,17,6,28.9,-71.9,"hurricane","2",95,957,NA
"6292","Isabel",2003,9,17,12,29.7,-72.5,"hurricane","2",90,957,NA
"6293","Isabel",2003,9,17,18,30.6,-73,"hurricane","2",90,955,NA
"6294","Isabel",2003,9,18,0,31.5,-73.5,"hurricane","2",90,953,NA
"6295","Isabel",2003,9,18,6,32.5,-74.3,"hurricane","2",90,956,NA
"6296","Isabel",2003,9,18,12,33.7,-75.2,"hurricane","2",90,956,NA
"6297","Isabel",2003,9,18,17,34.9,-76.2,"hurricane","2",90,957,NA
"6298","Isabel",2003,9,18,18,35.1,-76.4,"hurricane","2",85,958,NA
"6299","Isabel",2003,9,19,0,36.7,-77.7,"hurricane","1",65,969,NA
"6300","Isabel",2003,9,19,6,38.6,-78.9,"tropical storm","0",50,988,NA
"6301","Juan",2003,9,24,12,28.2,-62.4,"tropical depression","-1",25,1009,NA
"6302","Juan",2003,9,24,18,28.3,-62.2,"tropical depression","-1",30,1007,NA
"6303","Juan",2003,9,25,0,28.4,-62,"tropical storm","0",35,1006,NA
"6304","Juan",2003,9,25,6,28.8,-61.7,"tropical storm","0",40,1002,NA
"6305","Juan",2003,9,25,12,29.2,-61.4,"tropical storm","0",45,1000,NA
"6306","Juan",2003,9,25,18,30.4,-61.6,"tropical storm","0",50,996,NA
"6307","Kate",2003,9,25,18,11.8,-37.7,"tropical depression","-1",30,1008,NA
"6308","Juan",2003,9,26,0,30.9,-61.8,"tropical storm","0",55,992,NA
"6309","Kate",2003,9,26,0,12.8,-38.5,"tropical depression","-1",30,1008,NA
"6310","Juan",2003,9,26,6,31.1,-61.8,"tropical storm","0",60,990,NA
"6311","Kate",2003,9,26,6,14,-39.4,"tropical depression","-1",30,1008,NA
"6312","Juan",2003,9,26,12,31.8,-62,"hurricane","1",65,987,NA
"6313","Kate",2003,9,26,12,15.2,-40.2,"tropical depression","-1",30,1007,NA
"6314","Juan",2003,9,26,18,32.5,-62,"hurricane","1",70,987,NA
"6315","Kate",2003,9,26,18,16.6,-41,"tropical depression","-1",30,1007,NA
"6316","Juan",2003,9,27,0,33.3,-62,"hurricane","1",75,984,NA
"6317","Kate",2003,9,27,0,18,-41.8,"tropical depression","-1",30,1007,NA
"6318","Juan",2003,9,27,6,34.4,-62.2,"hurricane","1",75,981,NA
"6319","Kate",2003,9,27,6,19.2,-43,"tropical depression","-1",30,1007,NA
"6320","Juan",2003,9,27,12,35.2,-62.8,"hurricane","1",75,979,NA
"6321","Kate",2003,9,27,12,20,-43.8,"tropical depression","-1",30,1007,NA
"6322","Juan",2003,9,27,18,35.5,-63.2,"hurricane","2",90,969,NA
"6323","Kate",2003,9,27,18,21,-44.2,"tropical storm","0",35,1005,NA
"6324","Juan",2003,9,28,0,36.3,-63.6,"hurricane","2",90,970,NA
"6325","Kate",2003,9,28,0,22,-44.5,"tropical storm","0",45,1000,NA
"6326","Juan",2003,9,28,6,37.1,-64,"hurricane","2",90,970,NA
